18:24:4,1,36.42,26.69,101017.75,25.81,1.43
18:24:5,1,36.41,26.69,101017.75,25.81,1.43
18:24:6,1,36.42,26.69,101018.50,25.81,1.43
18:24:7,1,36.42,26.68,101017.00,25.81,1.43
18:24:8,1,36.42,26.69,101016.25,25.81,1.44
18:24:9,1,36.42,26.70,101014.00,25.81,1.44
18:24:10,1,36.42,26.69,101015.00,25.81,1.43
18:24:11,1,36.42,26.70,101013.00,25.81,1.43
18:24:12,1,36.42,26.71,101015.00,25.81,1.43
18:24:13,1,36.43,26.70,101018.25,25.87,1.43
18:24:14,1,36.42,26.71,101016.50,25.81,1.43
18:24:15,1,36.42,26.70,101016.25,25.81,1.43
18:24:16,1,36.42,26.70,101017.25,25.81,1.43
18:24:17,1,36.43,26.71,101018.25,25.81,1.43
18:24:18,1,36.43,26.73,101019.75,25.87,1.43
18:24:19,1,36.41,26.73,101018.00,25.87,1.43
18:24:20,1,36.40,26.73,101017.50,25.87,1.43
18:24:21,1,36.40,26.75,101019.00,25.87,1.43
18:24:22,1,36.38,26.73,101018.75,25.87,1.44
18:24:23,1,36.38,26.72,101018.75,25.87,1.43
18:24:24,1,36.37,26.73,101018.50,25.87,1.43
18:24:25,1,36.37,26.72,101017.25,25.87,1.43
18:24:26,1,36.39,26.71,101016.25,25.81,1.43
18:24:27,1,36.39,26.72,101015.75,25.81,1.43
18:24:28,1,36.40,26.72,101017.75,25.81,1.43
18:24:29,1,36.40,26.70,101018.50,25.87,1.43
18:24:30,1,36.40,26.71,101015.50,25.81,1.43
18:24:31,1,36.40,26.71,101014.50,25.81,1.42
18:24:32,1,36.41,26.70,101018.50,25.81,1.42
18:24:33,1,36.41,26.70,101016.25,25.81,1.42
18:24:34,1,36.42,26.71,101017.50,25.87,1.42
18:24:35,1,36.41,26.69,101015.50,25.81,1.42
18:24:36,1,36.41,26.69,101013.25,25.81,1.42
18:24:37,1,36.41,26.69,101017.00,25.81,1.42
18:24:38,1,36.42,26.70,101016.75,25.81,1.42
18:24:39,1,36.42,26.69,101015.50,25.81,1.42
18:24:40,1,36.42,26.70,101016.50,25.81,1.42
18:24:41,1,36.41,26.69,101018.50,25.87,1.42
18:24:42,1,36.41,26.69,101014.25,25.81,1.42
18:24:43,1,36.41,26.70,101012.75,25.81,1.41
18:24:44,1,36.41,26.70,101018.00,25.81,1.42
18:24:45,1,36.41,26.69,101017.25,25.87,1.42
18:24:46,1,36.42,26.68,101011.25,25.81,1.42
18:24:47,1,36.43,26.68,101017.75,25.81,1.42
18:24:48,1,36.43,26.69,101016.00,25.81,1.41
18:24:49,1,36.43,26.68,101014.75,25.81,1.41
18:24:50,1,36.43,26.70,101016.25,25.81,1.41
18:24:51,1,36.44,26.70,101016.25,25.81,1.41
18:24:52,1,36.44,26.71,101017.75,25.87,1.41
18:24:53,1,36.43,26.72,101016.25,25.87,1.41
18:24:54,1,36.43,26.75,101012.25,25.81,1.41
18:24:55,1,36.43,26.70,101018.00,25.87,1.41
18:24:56,1,36.43,26.72,101017.25,25.87,1.42
18:24:57,1,36.43,26.72,101014.50,25.87,1.41
18:24:58,1,36.44,26.73,101016.50,25.87,1.41
18:24:59,1,36.45,26.73,101012.50,25.87,1.41
18:25:0,1,36.46,26.71,101015.50,25.87,1.41
18:25:1,1,36.47,26.73,101012.25,25.81,1.41
18:25:2,1,36.47,26.73,101014.75,25.87,1.41
18:25:3,1,36.47,26.73,101014.00,25.87,1.41
18:25:4,1,36.46,26.73,101015.00,25.87,1.41
18:25:5,1,36.46,26.72,101015.50,25.87,1.41
18:25:6,1,36.45,26.75,101017.50,25.87,1.41
18:25:7,1,36.44,26.73,101013.00,25.87,1.40
18:25:9,1,36.43,26.75,101013.25,25.87,1.40
18:25:9,1,36.43,26.76,101012.50,25.87,1.41
18:25:10,1,36.44,26.75,101015.00,25.87,1.41
18:25:11,1,36.47,26.76,101012.00,25.87,1.41
18:25:12,1,36.47,26.75,101015.00,25.87,1.41
18:25:13,1,36.45,26.72,101017.75,25.87,1.41
18:25:14,1,36.45,26.72,101013.00,25.87,1.41
18:25:15,1,36.47,26.73,101016.50,25.87,1.41
18:25:16,1,36.47,26.72,101016.50,25.87,1.40
18:25:17,1,36.49,26.73,101009.50,25.87,1.41
18:25:18,1,36.50,26.73,101012.50,25.87,1.40
18:25:19,1,36.50,26.75,101015.00,25.87,1.39
18:25:20,1,36.50,26.76,101012.50,25.87,1.39
18:25:21,1,36.50,26.77,101011.50,25.87,1.40
18:25:22,1,36.50,26.75,101012.00,25.87,1.40
18:25:23,1,36.52,26.77,101012.00,25.87,1.40
18:25:24,1,36.55,26.76,101012.00,25.87,1.40
18:25:25,1,36.56,26.76,101014.25,25.87,1.41
18:25:26,1,36.54,26.75,101011.00,25.87,1.41
18:25:27,1,36.51,26.75,101013.25,25.87,1.40
18:25:28,1,36.51,26.76,101014.25,25.87,1.41
18:25:30,1,36.51,26.75,101018.25,25.87,1.41
18:25:30,1,36.50,26.75,101017.25,25.87,1.40
18:25:31,1,36.49,26.75,101013.75,25.87,1.40
18:25:32,1,36.48,26.76,101012.25,25.87,1.40
18:25:33,1,36.47,26.76,101013.00,25.87,1.40
18:25:34,1,36.46,26.76,101016.00,25.94,1.40
18:25:35,1,36.44,26.77,101010.75,25.87,1.40
18:25:36,1,36.43,26.76,101013.00,25.87,1.39
18:25:37,1,36.43,26.77,101010.25,25.87,1.40
18:25:38,1,36.41,26.77,101011.00,25.87,1.40
18:25:40,1,36.40,26.76,101016.50,25.94,1.39
18:25:40,1,36.40,26.77,101013.50,25.87,1.39
18:25:41,1,36.40,26.78,101016.50,25.94,1.39
18:25:42,1,36.39,26.77,101012.50,25.87,1.40
18:25:43,1,36.38,26.78,101014.25,25.94,1.39
18:25:44,1,36.37,26.78,101009.50,25.87,1.39
18:25:45,1,36.37,26.79,101013.25,25.94,1.39
18:25:46,1,36.37,26.79,101008.50,25.87,1.40
18:25:47,1,36.38,26.79,101010.75,25.94,1.39
18:25:48,1,36.38,26.78,101012.75,25.94,1.39
18:25:50,1,36.39,26.79,101011.00,25.94,1.39
18:25:50,1,36.39,26.79,101014.75,25.94,1.39
18:25:51,1,36.38,26.81,101012.00,25.94,1.39
18:25:52,1,36.38,26.82,101018.75,25.94,1.39
18:25:53,1,36.38,26.80,101018.25,25.94,1.39
18:25:54,1,36.37,26.81,101014.25,25.94,1.39
18:25:55,1,36.37,26.81,101015.25,25.94,1.39
18:25:56,1,36.37,26.81,101009.50,25.94,1.39
18:25:57,1,36.37,26.82,101013.25,25.94,1.39
18:25:58,1,36.39,26.82,101013.75,25.94,1.39
18:25:59,1,36.40,26.82,101013.25,25.94,1.39
18:26:0,1,36.40,26.83,101012.25,25.94,1.38
18:26:1,1,36.40,26.82,101013.50,25.94,1.38
18:26:2,1,36.40,26.83,101011.75,25.94,1.38
18:26:3,1,36.40,26.84,101010.75,25.94,1.38
18:26:4,1,36.40,26.82,101012.50,25.94,1.38
18:26:5,1,36.39,26.82,101013.00,25.94,1.37
18:26:6,1,36.39,26.82,101008.50,25.94,1.38
18:26:7,1,36.38,26.83,101013.50,25.94,1.38
18:26:8,1,36.39,26.82,101012.50,25.94,1.38
18:26:10,1,36.38,26.82,101016.25,25.94,1.38
18:26:10,1,36.38,26.82,101013.50,25.94,1.38
18:26:11,1,36.38,26.83,101013.75,25.94,1.38
18:26:12,1,36.37,26.82,101009.00,25.94,1.38
18:26:13,1,36.37,26.82,101013.00,25.94,1.38
18:26:14,1,36.37,26.80,101010.75,25.94,1.38
18:26:15,1,36.39,26.80,101012.00,25.94,1.38
18:26:16,1,36.40,26.79,101009.25,25.94,1.38
18:26:17,1,36.41,26.79,101012.25,25.94,1.38
18:26:18,1,36.43,26.79,101011.75,25.94,1.37
18:26:20,1,36.43,26.79,101010.50,25.94,1.37
18:26:21,1,36.43,26.80,101013.00,25.94,1.37
18:26:21,1,36.43,26.81,101010.75,25.94,1.38
18:26:22,1,36.43,26.81,101014.25,25.94,1.38
18:26:23,1,36.43,26.81,101012.75,25.94,1.38
18:26:24,1,36.42,26.80,101010.00,25.94,1.37
18:26:25,1,36.42,26.79,101010.25,25.94,1.37
18:26:26,1,36.42,26.79,101007.25,25.94,1.37
18:26:27,1,36.42,26.77,101008.50,25.94,1.37
18:26:28,1,36.43,26.77,101009.00,25.94,1.37
18:26:30,1,36.45,26.77,101010.50,25.94,1.37
18:26:31,1,36.46,26.76,101011.25,25.94,1.37
18:26:31,1,36.47,26.77,101007.25,25.94,1.37
18:26:32,1,36.49,26.76,101013.75,25.94,1.37
18:26:33,1,36.50,26.77,101010.00,25.94,1.37
18:26:34,1,36.50,26.77,101007.75,25.94,1.37
18:26:35,1,36.51,26.77,101008.75,25.94,1.37
18:26:36,1,36.50,26.78,101013.00,25.94,1.38
18:26:37,1,36.51,26.77,101009.75,25.94,1.38
18:26:38,1,36.52,26.79,101007.75,25.94,1.37
18:26:40,1,36.51,26.78,101008.50,25.94,1.37
18:26:41,1,36.53,26.78,101008.00,25.94,1.37
18:26:41,1,36.53,26.76,101009.50,25.94,1.37
18:26:42,1,36.53,26.78,101007.75,25.94,1.37
18:26:43,1,36.53,26.78,101010.50,25.94,1.37
18:26:44,1,36.52,26.78,101011.00,25.94,1.37
18:26:45,1,36.52,26.77,101005.75,25.94,1.37
18:26:46,1,36.53,26.76,101007.75,25.94,1.38
18:26:47,1,36.53,26.78,101008.25,25.87,1.37
18:26:49,1,36.53,26.77,101008.50,25.94,1.37
18:26:50,1,36.53,26.79,101006.50,25.94,1.37
18:26:51,1,36.53,26.80,101009.50,25.94,1.37
18:26:51,1,36.53,26.81,101010.25,25.94,1.37
18:26:52,1,36.53,26.81,101009.50,25.94,1.37
18:26:53,1,36.52,26.80,101012.75,25.94,1.37
18:26:54,1,36.51,26.82,101007.50,25.94,1.37
18:26:55,1,36.50,26.81,101005.75,25.94,1.37
18:26:56,1,36.50,26.81,101011.50,25.94,1.37
18:26:57,1,36.50,26.82,101011.50,25.94,1.37
18:26:59,1,36.49,26.82,101012.25,26.00,1.37
18:27:0,1,36.48,26.81,101008.75,25.94,1.37
18:27:1,1,36.48,26.81,101007.00,25.94,1.36
18:27:2,1,36.47,26.80,101010.50,25.94,1.37
18:27:2,1,36.48,26.81,101011.75,25.94,1.37
18:27:3,1,36.49,26.82,101014.25,26.00,1.37
18:27:4,1,36.49,26.81,101012.00,26.00,1.37
18:27:5,1,36.49,26.82,101011.75,26.00,1.36
18:27:6,1,36.50,26.81,101009.00,25.94,1.36
18:27:7,1,36.50,26.81,101006.00,25.94,1.36
18:27:9,1,36.51,26.80,101008.00,25.94,1.37
18:27:10,1,36.52,26.79,101005.50,25.94,1.37
18:27:11,1,36.52,26.79,101010.50,25.94,1.37
18:27:12,1,36.53,26.78,101008.50,25.94,1.36
18:27:12,1,36.53,26.77,101006.00,25.94,1.37
18:27:13,1,36.55,26.77,101009.25,25.94,1.37
18:27:14,1,36.55,26.77,101008.00,25.94,1.37
18:27:15,1,36.56,26.78,101010.75,25.94,1.36
18:27:16,1,36.56,26.79,101008.75,25.94,1.36
18:27:17,1,36.54,26.79,101003.75,25.94,1.35
18:27:19,1,36.53,26.79,101008.50,25.94,1.36
18:27:20,1,36.53,26.79,101013.75,26.00,1.36
18:27:21,1,36.53,26.79,101011.75,26.00,1.36
18:27:22,1,36.53,26.80,101008.25,25.94,1.36
18:27:22,1,36.53,26.79,101006.00,25.94,1.36
18:27:23,1,36.53,26.81,101010.75,26.00,1.36
18:27:24,1,36.52,26.79,101011.25,26.00,1.37
18:27:25,1,36.52,26.80,101011.50,26.00,1.37
18:27:26,1,36.51,26.79,101010.50,26.00,1.37
18:27:27,1,36.52,26.80,101007.00,25.94,1.37
18:27:29,1,36.52,26.80,101007.00,25.94,1.38
18:27:30,1,36.52,26.81,101009.00,25.94,1.37
18:27:31,1,36.52,26.81,101009.50,26.00,1.37
18:27:32,1,36.52,26.81,101012.00,26.00,1.37
18:27:32,1,36.51,26.81,101010.00,26.00,1.37
18:27:33,1,36.51,26.82,101012.50,26.00,1.37
18:27:34,1,36.51,26.82,101012.75,26.00,1.37
18:27:35,1,36.51,26.82,101013.50,26.00,1.32
18:27:36,1,36.50,26.82,101013.25,26.00,1.35
18:27:38,1,36.50,26.83,101006.50,26.00,1.33
18:27:39,1,36.50,26.83,101006.75,26.00,1.34
18:27:40,1,36.50,26.82,101008.75,26.00,1.35
18:27:41,1,36.50,26.81,101006.00,26.00,1.34
18:27:42,1,36.51,26.82,101007.25,26.00,1.35
18:27:42,1,36.51,26.83,101014.25,26.00,1.34
18:27:43,1,36.51,26.83,101008.50,26.00,1.34
18:27:44,1,36.50,26.84,101010.75,26.00,1.34
18:27:45,1,36.50,26.83,101010.25,26.00,1.34
18:27:46,1,36.50,26.86,101016.25,26.00,1.34
18:27:48,1,36.50,26.86,101009.00,26.00,1.35
18:27:49,1,36.49,26.85,101011.50,26.00,1.35
18:27:50,1,36.48,26.86,101011.75,26.06,1.35
18:27:51,1,36.50,26.85,101007.25,26.00,1.35
18:27:52,1,36.49,26.87,101006.75,26.00,1.35
18:27:53,1,36.49,26.85,101008.50,26.00,1.35
18:27:53,1,36.49,26.86,101017.00,26.06,1.35
18:27:54,1,36.48,26.87,101012.75,26.00,1.35
18:27:55,1,36.48,26.87,101013.75,26.06,1.35
18:27:56,1,36.48,26.89,101012.25,26.06,1.35
18:27:58,1,36.48,26.87,101006.75,26.00,1.35
18:27:59,1,36.48,26.89,101009.50,26.00,1.35
18:28:0,1,36.47,26.89,101009.25,26.00,1.35
18:28:1,1,36.45,26.87,101012.75,26.06,1.35
18:28:2,1,36.45,26.87,101009.75,26.00,1.35
18:28:3,1,36.44,26.86,101011.00,26.00,1.35
18:28:3,1,36.44,26.86,101005.50,26.00,1.35
18:28:4,1,36.43,26.87,101012.00,26.00,1.35
